timestamp,x,y,z
1.752047857284439802e+09,2.361052989959716797e+00,3.012706041336059570e-01,9.324517101049423218e-03
1.752047857384505033e+09,2.442844867706298828e+00,3.085305690765380859e-01,9.599885344505310059e-02
1.752047857494369984e+09,2.485357284545898438e+00,3.066389858722686768e-01,-4.743784666061401367e-03
1.752047857606632471e+09,2.582933425903320312e+00,3.121343851089477539e-01,8.348646759986877441e-02
1.752047857715105057e+09,2.643457651138305664e+00,2.893728315830230713e-01,7.423215359449386597e-02
1.752047857825061798e+09,2.731202363967895508e+00,2.937596440315246582e-01,1.652684509754180908e-01
1.752047857935372829e+09,2.835951805114746094e+00,2.597704529762268066e-01,5.085415765643119812e-02
1.752047858044760466e+09,2.837776184082031250e+00,2.581067681312561035e-01,-1.393401995301246643e-02
1.752047858144783258e+09,2.922565937042236328e+00,2.581597566604614258e-01,6.600278615951538086e-02
1.752047858246210337e+09,2.985991239547729492e+00,2.485775500535964966e-01,-8.873672783374786377e-02
1.752047858355129719e+09,3.081001043319702148e+00,2.499897181987762451e-01,-4.338845610618591309e-03
1.752047858464515209e+09,3.110331296920776367e+00,1.985759139060974121e-01,-1.006957888603210449e-01
1.752047858574697971e+09,3.206014633178710938e+00,1.955362856388092041e-01,-1.773430407047271729e-02
1.752047858674893856e+09,3.243753194808959961e+00,1.983381509780883789e-01,-2.652367390692234039e-02
1.752047858784512758e+09,3.340685844421386719e+00,1.967026293277740479e-01,5.237314850091934204e-02
1.752047858884791374e+09,3.397903442382812500e+00,1.888997256755828857e-01,-3.518496081233024597e-02
1.752047858984651089e+09,3.481200456619262695e+00,1.858218610286712646e-01,3.746791929006576538e-02
1.752047859086694717e+09,3.577423334121704102e+00,1.736408621072769165e-01,-7.053747773170471191e-02
1.752047859200837135e+09,3.672210693359375000e+00,1.733651012182235718e-01,3.296960145235061646e-03
1.752047859294594049e+09,3.711819410324096680e+00,1.642243713140487671e-01,-5.388802289962768555e-02
1.752047859404703140e+09,3.800996065139770508e+00,1.603394150733947754e-01,2.556760422885417938e-02
1.752047859508693218e+09,3.860006809234619141e+00,1.259456127882003784e-01,-7.741092145442962646e-02
1.752047859615242958e+09,3.946876525878906250e+00,1.210307031869888306e-01,1.481600105762481689e-03
1.752047859724368572e+09,4.009994029998779297e+00,9.292784333229064941e-02,-9.615103900432586670e-02
1.752047859824841976e+09,4.043889999389648438e+00,7.319753617048263550e-02,-1.332667320966720581e-01
1.752047859934507132e+09,4.125929832458496094e+00,6.725744903087615967e-02,-4.577864333987236023e-02
1.752047860045255423e+09,4.165568351745605469e+00,4.513318836688995361e-02,-1.086914613842964172e-01
1.752047860154866219e+09,4.243721961975097656e+00,3.755824267864227295e-02,-1.969766616821289062e-02
1.752047860264895439e+09,4.305434703826904297e+00,3.061842173337936401e-03,-7.472956925630569458e-02
1.752047860374679565e+09,4.389037609100341797e+00,-5.811147391796112061e-03,6.391181610524654388e-03
1.752047860475062132e+09,4.393750667572021484e+00,-1.611100882291793823e-02,-3.288079798221588135e-02
1.752047860584548950e+09,4.479721069335937500e+00,-2.990471944212913513e-02,4.233079031109809875e-02
1.752047860685600042e+09,4.545246601104736328e+00,-5.548833310604095459e-02,-1.247093528509140015e-01
1.752047860794460058e+09,4.618378639221191406e+00,-6.749093532562255859e-02,-4.197880625724792480e-02
1.752047860894726753e+09,4.685587882995605469e+00,-1.066264957189559937e-01,-1.218896210193634033e-01
1.752047860994576216e+09,4.752846240997314453e+00,-1.182290986180305481e-01,-5.201979726552963257e-02
1.752047861104990959e+09,4.812128543853759766e+00,-1.372371017932891846e-01,-9.770981967449188232e-02
1.752047861204692125e+09,4.882169246673583984e+00,-1.500303447246551514e-01,-3.379202634096145630e-02
1.752047861304642677e+09,4.955517292022705078e+00,-1.633662283420562744e-01,-2.972865104675292969e-02
1.752047861406050205e+09,5.016355514526367188e+00,-1.731411516666412354e-01,4.057598859071731567e-02
1.752047861514665842e+09,5.151001930236816406e+00,-1.997375190258026123e-01,-1.404151767492294312e-01
1.752047861614653111e+09,5.218417167663574219e+00,-2.100779712200164795e-01,-8.169955015182495117e-02
1.752047861724499941e+09,5.293526172637939453e+00,-2.373332828283309937e-01,-1.288823038339614868e-01
1.752047861827350616e+09,5.341537952423095703e+00,-2.347151041030883789e-01,-1.890608072280883789e-01
1.752047861934195280e+09,5.405394554138183594e+00,-2.476880252361297607e-01,-1.216174215078353882e-01
1.752047862034965754e+09,5.465002059936523438e+00,-2.575798928737640381e-01,-6.065204739570617676e-02
1.752047862145550966e+09,5.567647933959960938e+00,-2.730995416641235352e-01,-1.171802654862403870e-01
1.752047862249257326e+09,5.656147003173828125e+00,-2.884767353534698486e-01,-2.303580492734909058e-01
1.752047862354673386e+09,5.713270664215087891e+00,-3.059509396553039551e-01,-1.612724959850311279e-01
1.752047862454992533e+09,5.831561088562011719e+00,-3.046911656856536865e-01,-1.692759841680526733e-01
1.752047862564575434e+09,5.887238025665283203e+00,-3.206616044044494629e-01,-1.077276542782783508e-01
1.752047862664770603e+09,5.944861888885498047e+00,-3.522503674030303955e-01,-1.506873667240142822e-01
1.752047862774354458e+09,6.002403736114501953e+00,-3.705374002456665039e-01,-9.509453177452087402e-02
1.752047862874524593e+09,6.066935062408447266e+00,-3.784205317497253418e-01,-2.424630820751190186e-01
1.752047862974784136e+09,6.113010883331298828e+00,-3.933007717132568359e-01,-1.871387809514999390e-01
1.752047863085382462e+09,6.198849201202392578e+00,-4.168547093868255615e-01,-2.239355295896530151e-01
1.752047863194505692e+09,6.256025314331054688e+00,-4.339717328548431396e-01,-1.761581599712371826e-01
1.752047863294797897e+09,6.329116344451904297e+00,-4.255998134613037109e-01,-1.972224265336990356e-01
1.752047863404841185e+09,6.372390747070312500e+00,-4.379743933677673340e-01,-1.373305171728134155e-01
1.752047863504685163e+09,6.480896472930908203e+00,-4.592519700527191162e-01,-2.067249417304992676e-01
1.752047863615715981e+09,6.532248020172119141e+00,-4.722772240638732910e-01,-1.466626524925231934e-01
1.752047863724301338e+09,6.601624011993408203e+00,-4.911198914051055908e-01,-1.515678018331527710e-01
1.752047863824494839e+09,6.673536300659179688e+00,-5.077443122863769531e-01,-1.648978888988494873e-01
1.752047863934696674e+09,6.723883152008056641e+00,-5.235443711280822754e-01,-1.060339063405990601e-01
1.752047864034632206e+09,6.839015007019042969e+00,-5.456231236457824707e-01,-1.404726505279541016e-01
1.752047864144750118e+09,6.882532596588134766e+00,-5.603478550910949707e-01,-7.926514744758605957e-02
1.752047864254623890e+09,6.993102550506591797e+00,-5.781762003898620605e-01,-1.850773394107818604e-01
1.752047864355067253e+09,7.040646076202392578e+00,-5.884106159210205078e-01,-1.382053792476654053e-01
1.752047864464295149e+09,7.124627113342285156e+00,-6.020557284355163574e-01,-1.793706119060516357e-01
1.752047864574702740e+09,7.170830726623535156e+00,-6.134902834892272949e-01,-1.204213798046112061e-01
1.752047864688806057e+09,7.263606071472167969e+00,-6.193236112594604492e-01,-1.257167756557464600e-01
1.752047864794496536e+09,7.310877323150634766e+00,-6.340063214302062988e-01,-6.878776103258132935e-02
1.752047864894582033e+09,7.429328918457031250e+00,-6.500824093818664551e-01,-1.135744452476501465e-01
1.752047864994984150e+09,7.474604606628417969e+00,-6.604523658752441406e-01,-6.889952719211578369e-02
1.752047865094995260e+09,7.552692413330078125e+00,-7.043414115905761719e-01,-1.202304661273956299e-01
1.752047865204586029e+09,7.601292133331298828e+00,-7.122519016265869141e-01,-6.374268233776092529e-02
1.752047865314838648e+09,7.676678180694580078e+00,-7.240588665008544922e-01,-1.666983962059020996e-01
1.752047865424419880e+09,7.820839881896972656e+00,-7.543804645538330078e-01,-1.628099232912063599e-01
1.752047865524338007e+09,7.864177227020263672e+00,-7.632308602333068848e-01,-1.113704144954681396e-01
1.752047865624955654e+09,7.918497562408447266e+00,-7.656896710395812988e-01,-1.539086997509002686e-01
1.752047865734789133e+09,7.973343849182128906e+00,-7.788763642311096191e-01,-1.063203215599060059e-01
1.752047865845026731e+09,8.074343681335449219e+00,-7.834585309028625488e-01,-1.560600101947784424e-01
1.752047865954828978e+09,8.122771263122558594e+00,-7.956746220588684082e-01,-1.076957434415817261e-01
1.752047866064272404e+09,8.225304603576660156e+00,-8.091037869453430176e-01,-1.265318840742111206e-01
1.752047866164278746e+09,8.277386665344238281e+00,-8.267982006072998047e-01,-8.764263242483139038e-02
1.752047866275573969e+09,8.345547676086425781e+00,-8.544279336929321289e-01,-1.279226243495941162e-01
1.752047866384672642e+09,8.398476600646972656e+00,-8.732757568359375000e-01,-7.965578138828277588e-02
1.752047866484853029e+09,8.521836280822753906e+00,-8.867963552474975586e-01,-1.712669730186462402e-01
1.752047866594703436e+09,8.580191612243652344e+00,-9.093323349952697754e-01,-1.276587545871734619e-01
1.752047866695954800e+09,8.672016143798828125e+00,-9.260951280593872070e-01,-2.290368676185607910e-01
1.752047866804649353e+09,8.722207069396972656e+00,-9.463155865669250488e-01,-1.759810149669647217e-01
1.752047866904514790e+09,8.758152961730957031e+00,-9.342336654663085938e-01,-1.441793143749237061e-01
1.752047867014698744e+09,8.813879013061523438e+00,-9.594818949699401855e-01,-9.759107232093811035e-02
1.752047867124336720e+09,8.910115242004394531e+00,-9.596232175827026367e-01,-1.118110865354537964e-01
1.752047867224239349e+09,8.971113204956054688e+00,-9.771357774734497070e-01,-8.255322277545928955e-02
1.752047867334617615e+09,9.086371421813964844e+00,-9.805257916450500488e-01,-1.492594480514526367e-01
1.752047867445058584e+09,9.171560287475585938e+00,-9.945191740989685059e-01,-2.011645436286926270e-01
1.752047867554374218e+09,9.241391181945800781e+00,-1.012667536735534668e+00,-1.723694205284118652e-01
1.752047867654324532e+09,9.335039138793945312e+00,-9.960734248161315918e-01,-2.321668416261672974e-01
1.752047867755289793e+09,9.404517173767089844e+00,-1.009343743324279785e+00,-2.157746851444244385e-01
1.752047867864345074e+09,9.496387481689453125e+00,-9.928110837936401367e-01,-2.949226498603820801e-01
1.752047867964610100e+09,9.558670043945312500e+00,-9.996407628059387207e-01,-2.767669558525085449e-01
1.752047868064565182e+09,9.649344444274902344e+00,-9.846246838569641113e-01,-2.744789123535156250e-01
1.752047868174371719e+09,9.719505310058593750e+00,-9.964761734008789062e-01,-2.512769401073455811e-01
1.752047868275447607e+09,9.764444351196289062e+00,-9.722697734832763672e-01,-2.620445489883422852e-01
1.752047868384779692e+09,9.826606750488281250e+00,-9.828320741653442383e-01,-2.312905043363571167e-01
1.752047868484884501e+09,9.936580657958984375e+00,-9.690640568733215332e-01,-2.308231890201568604e-01
1.752047868594538450e+09,1.000933170318603516e+01,-9.703891873359680176e-01,-2.101945281028747559e-01
1.752047868694888830e+09,1.008062076568603516e+01,-9.380399584770202637e-01,-2.571597099304199219e-01
1.752047868804422855e+09,1.015623760223388672e+01,-9.467421174049377441e-01,-2.443628013134002686e-01
1.752047868905351877e+09,1.019278144836425781e+01,-9.279586076736450195e-01,-2.985616326332092285e-01
1.752047869015045643e+09,1.026631546020507812e+01,-9.312032461166381836e-01,-2.801438570022583008e-01
1.752047869115107298e+09,1.031086540222167969e+01,-8.992147445678710938e-01,-2.511520087718963623e-01
1.752047869227401018e+09,1.037613868713378906e+01,-9.021202325820922852e-01,-2.388533949851989746e-01
1.752047869325807333e+09,1.045303916931152344e+01,-9.087436795234680176e-01,-2.265416383743286133e-01
1.752047869434297323e+09,1.055382537841796875e+01,-8.897884488105773926e-01,-1.947630941867828369e-01
1.752047869545018435e+09,1.063728332519531250e+01,-8.971375226974487305e-01,-1.812234520912170410e-01
1.752047869644928694e+09,1.064706420898437500e+01,-8.997912406921386719e-01,-2.910296916961669922e-01
1.752047869754399776e+09,1.072565364837646484e+01,-9.124332666397094727e-01,-2.753281593322753906e-01
1.752047869854445934e+09,1.079404354095458984e+01,-8.839354515075683594e-01,-3.102100491523742676e-01
1.752047869964447975e+09,1.088862705230712891e+01,-8.999927043914794922e-01,-3.120203018188476562e-01
1.752047870074408531e+09,1.092544364929199219e+01,-8.643395900726318359e-01,-2.580225765705108643e-01
1.752047870174945593e+09,1.100205135345458984e+01,-8.809596896171569824e-01,-2.520576119422912598e-01
