timestamp,x,y,z
1.752047864225049734e+09,6.431784629821777344e+00,-4.410727322101593018e-01,-8.988190442323684692e-02
1.752047864416430473e+09,6.431784629821777344e+00,-4.410727322101593018e-01,-8.988190442323684692e-02
1.752047864618830204e+09,6.431784629821777344e+00,-4.410727322101593018e-01,-8.988190442323684692e-02
1.752047864820333958e+09,6.431784629821777344e+00,-4.410727322101593018e-01,-8.988190442323684692e-02
1.752047865016642094e+09,6.431784629821777344e+00,-4.410727322101593018e-01,-8.988190442323684692e-02
1.752047865211862087e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047865419186592e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047865620205164e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047865822009802e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047866016983509e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047866219290257e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047866417605162e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047866623382807e+09,7.477463245391845703e+00,-6.823502779006958008e-01,-1.326698064804077148e-01
1.752047866817042589e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047867019188166e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047867225683689e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047867422494173e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047867622997522e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047867823120832e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047868011983156e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047868222426414e+09,8.534433364868164062e+00,-8.697565197944641113e-01,-9.589407593011856079e-02
1.752047868427892923e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047868628783703e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047868822937489e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047869021006823e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047869225952625e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047869425917864e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047869622149467e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047869829184771e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047870021062374e+09,9.711887359619140625e+00,-9.748631715774536133e-01,-1.210471168160438538e-01
1.752047870217640162e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047870427122831e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047870630560637e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047870824501753e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047871023062229e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047871224216461e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047871424475193e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047871626651764e+09,1.086402130126953125e+01,-8.607779741287231445e-01,-1.460870355367660522e-01
1.752047871822593212e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047872026733875e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047872226858616e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047872424282789e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047872630063057e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047872831925869e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047873027413607e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047873225596428e+09,1.196079444885253906e+01,-9.351362586021423340e-01,-1.205337420105934143e-01
1.752047873426832914e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047873631379128e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047873830365419e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047874021122932e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047874218995333e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047874421607971e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047874623378992e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047874819018841e+09,1.304678344726562500e+01,-1.028838753700256348e+00,-8.127550035715103149e-02
1.752047875021316767e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047875220357895e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047875427317381e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047875625400543e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047875823313236e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047876018596172e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047876226635933e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047876425491571e+09,1.414844417572021484e+01,-1.152036428451538086e+00,-1.554810702800750732e-01
1.752047876630285978e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047876870568037e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047877015918255e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047877229115725e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047877417993307e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047877612112045e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047877814423800e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047878020439386e+09,1.523299598693847656e+01,-1.289991378784179688e+00,-1.682672798633575439e-01
1.752047878221261263e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047878413891554e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047878625959635e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047878819693089e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047879014158487e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047879216479540e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047879415007353e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047879607758760e+09,1.624498558044433594e+01,-1.471241116523742676e+00,-1.224517673254013062e-01
1.752047879814541340e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047880010809898e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047880208971024e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047880411515474e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047880613645077e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047880810290575e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047881018053770e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047881213096619e+09,1.731677055358886719e+01,-1.651768803596496582e+00,-1.224838644266128540e-01
1.752047881422273874e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047881614744186e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047881813560963e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047882017656326e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047882235321522e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047882420010090e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047882617479801e+09,1.840960884094238281e+01,-1.776164650917053223e+00,-1.071263626217842102e-01
1.752047882822710514e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047883019212246e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047883221062899e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047883413800955e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047883611075640e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047883813311577e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047884009914637e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047884210884809e+09,1.942601394653320312e+01,-1.786565542221069336e+00,-1.321031451225280762e-01
1.752047884423385382e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047884610974312e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047884810792446e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047885009906054e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047885211219788e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047885423897266e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047885621316910e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047885811676502e+09,2.049794006347656250e+01,-1.514403700828552246e+00,-2.699462175369262695e-01
1.752047886009233475e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047886211255312e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047886416013002e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047886616508961e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047886820358276e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047887013005257e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047887215072155e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047887411001444e+09,2.155655860900878906e+01,-1.217617034912109375e+00,-2.968344390392303467e-01
1.752047887610459566e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047887811317444e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047888011314869e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047888217558622e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047888418952465e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047888622463226e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047888813621521e+09,2.251519393920898438e+01,-7.276549935340881348e-01,-3.672806620597839355e-01
1.752047889028305054e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047889222868443e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047889415207624e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047889615226746e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047889814437389e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047890015295029e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047890217267036e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047890419947386e+09,2.346479988098144531e+01,-3.769269585609436035e-01,-4.109390676021575928e-01
1.752047890612919569e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047890808325529e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047891018427849e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047891219004393e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047891417398691e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047891623292685e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047891861135960e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047892016141653e+09,2.452984046936035156e+01,-1.188884451985359192e-01,-4.496912658214569092e-01
1.752047892228127003e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047892447777510e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047892615667343e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047892856552839e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047893010882854e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047893225745916e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047893413519382e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047893617067814e+09,2.551870727539062500e+01,3.915906697511672974e-02,-5.680620074272155762e-01
1.752047893823698759e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047894024234772e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047894224278927e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047894419399023e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047894617664576e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047894810756922e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047895018780470e+09,2.660525703430175781e+01,6.306014955043792725e-02,-5.522067546844482422e-01
1.752047895219891310e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047895414067507e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047895610029459e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047895829759836e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047896022076607e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047896229120493e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
1.752047896424056530e+09,2.762499046325683594e+01,2.765976078808307648e-02,-6.142681837081909180e-01
